page,tier,label,amounts
673,7,"Construction (Completion) of Multi-Purpose Building (Barangay Hall ), barangay Osme ñ a, Dapa, Siargao Island, Surigao del Norte",5000000
673,7,"Construction (Completion) of Multi-Purpose Building (Covered Court) barangay Mabuhay, Pilar, Siargao Island, Surigao del Norte (9.826381, 126.108974)",5000000
673,7,"Construction (Completion) of Multi-Purpose Building (Covered Court ), barangay 12, Dapa, Siargao Island, Surigao del Norte",5000000
673,7,"Construction (Completion) of Multi-Purpose Building (Covered Court ), Barangay Consuelo, General Luna, Siargao Island, Surigao del Norte",10000000
673,7,"Construction (Completion) of Multi-Purpose Building (Covered Court ), Barangay Roxas, San Isidro, Siargao Island, Surigao del Norte",5000000
673,7,"Construction (Completion) of Multi-Purpose Building (TEATRO NAN DAPA ), Barangay 6, Dapa, Siargao Island, Surigao del Norte",5000000
673,7,"Construction of Multi-Purpose Building (Barangay Hall ), Barangay Cabawa, Dapa, Siargao Island, Surigao del Norte",5000000
674,7,"Construction of Multi-Purpose Building (Barangay Hall ), Barangay Caridad, Pilar, Siargao Island, Surigao del Norte",5000000
674,7,"Construction of Multi-Purpose Building (Barangay Hall ), Barangay Lobongon, Del Carmen, Siargao Island, Surigao del Norte",5000000
674,7,"Construction of Multi-Purpose Building (Covered Court ), Barangay Matin ao, Burgos, Siargao Island, Surigao del Norte",5000000
674,7,"Construction of Multi-Purpose Building (Covered Court ), Barangay San Mateo, Burgos, Siargao Island, Surigao del Norte",5000000
674,7,"Construction of Multi-Purpose Building (Covered Court ), Barangay Sta. Fe, Dapa, Siargao Island, Surigao del Norte",5000000
674,7,"Construction of Multi-Purpose Building (TESDA Building ), Dapa, Siargao Island, Surigao del Norte",20000000
674,7,"Construction of Multi-Purpose Building, San Isidro, Siargao Island, Surigao del Norte",5000000
674,7,"Construction of Multi-Purpose Building, barangay 9, Siargao Island, Surigao del Norte",5000000
674,7,"Construction of Multi-Purpose Building, Municipality of Burgos, Siargao Island, Surigao del Norte",5000000
674,7,"Construction of Multi-Purpose Building, Municipality of Del Carmen, Siargao Island, Surigao del Norte",5000000
674,7,"Construction of Multi-Purpose Building, Pilar, Siargao Island, Surigao del Norte",5000000
674,7,"Construction of Multi-Purpose Building, San Benito, Siargao Island, Surigao del Norte",5000000
674,7,"Construction of Multi-Purpose Building, Socorro, Siargao Island, Surigao del Norte",5000000
674,7,"Construction of Muti-Purpose Building (Covered Court ), Barangay 10, Dapa, Siargao Island, Surigao del Norte",5000000
674,7,"Rehabilation of Multi-Purpose Building (Dapa Municipal Gymnasuim ), Dapa, Siargao Island, Surigao del Norte",5000000
674,7,"Rehabilitation of Multi-Purpose Building (Covered Court) barangay Libertad, General Luna , , Siargao Island, Surigao Del Norte",5000000
674,5,Surigao del Norte 2nd District Engineering Office,107500000
674,7,"Construction of Multi-Purpose Building (Barangay Hall ), Barangay Alambique, Gigaquit, Surigao del Norte",5000000
674,7,"Construction of Multi-Purpose Building (Barangay Hall ), Barangay Alang-alang, Surigao City, Surigao del Norte",5000000
674,7,"Construction of Multi-Purpose Building (Barangay Hall ), Barangay Baybay, Surigao City, Surigao del Norte",5000000
674,7,"Construction of Multi-Purpose Building (Barangay Hall ), Barangay San Juan, Surigao City, Surigao del Norte",7000000
674,7,"Construction of Multi-Purpose Building (Evacuation Center ), Barangay Cambuayon, Bacuag, Surigao del Norte",5000000
674,7,"Construction of Multi-Purpose Building (Evacuation Center ), Barangay Ipil, Surigao City, Surigao del Norte",5000000
674,7,"Construction of Multi-Purpose Building (Evacuation Center ), Barangay Lower Patag, Sison, Surigao del Norte",5000000
674,7,"Construction of Multi-Purpose Building (Evacuation Center ), Barangay Rizal, Surigao City, Surigao del Norte",5000000
675,7,"Construction of Multi-Purpose Building (Gym ), Barangay Cayawan, Malimono, Surigao del Norte",5000000
675,7,"Construction of Multi-Purpose Building (LGU Administrative Building ), San Francisco, Surigao del Norte",10000000
675,7,"Construction of Multi-Purpose Building (Philippine Coast Guard Station ), San Francisco, Surigao del Norte",15000000
675,7,"Construction of Multi-Purpose Building (PNP Building ), Surigao City, Surigao del Norte",7500000
675,7,"Construction of Multi-Purpose Building, Barangay Bitaugan, Surigao City, Surigao del Norte",5000000
675,7,"Construction of Municipal Evacuation Center, Barangay Magpayang, Mainit, Surigao del Norte",10000000
675,7,"Rehabilitation of Multi-Purpose Building (Barangay Gym ), Barangay Central, Placer, Surigao del Norte",8000000
675,7,"Rehabilitation of Multi-Purpose Building (Covered Court ), Barangay Cabongbongan, Surigao City, Surigao del Norte",5000000
675,5,Surigao del Sur 1st District Engineering Office,112000000
675,7,"Construction (Completion) of Multi-Purpose Building (Covered Court ), Anibongan, Lianga, Surigao del Sur",8000000
675,7,"Construction (Completion) of Multi-Purpose Building (Barangay Hall) San Agustin Sur, Tandag City, Surigao del Sur",12000000
675,7,"Construction (Completion) of Multi-Purpose Building (Covered Court ), Saint Christine, Lianga, Surigao del Sur",5000000
675,7,"Construction (Completion) of Multi-Purpose Building (Covered Court ), Songkit, Madrid, Surigao del Sur",7000000
675,7,"Construction (Completion) of Multi-Purpose Building, Cancavan, Carmen, Surigao del Sur",5000000
675,7,"Construction (Completion) of Multi-Purpose Building, Puyat, Carmen, Surigao del Sur",7000000
675,7,"Construction of Multi- Purpose Building (ABC Federation ), Telaje, Tandag City, Surigao del Sur",15000000
675,7,"Construction of Multi-Purpose (Barangay Hall ), Bitaugan East, Cagwait, Surigao del Sur",12000000
675,7,"Construction of Multi-Purpose Building (Barangay Hall ), Barangay Bongtud, Tandag City, Surigao del Sur",10000000
675,7,"Construction of Multi-Purpose Building (Barangay Hall ), Janipaan, San Agustin, Surigao del Sur",12000000
675,7,"Construction of Multi-Purpose Building (Covered Court ), Sitio Campanubay, Gata, San Agustin, Surigao del Sur",10000000
675,7,"Rehabilitation of Multi-Purpose Building (Covered Court ), Sibahay, Lanuza, Surigao del Sur",9000000
675,5,Surigao del Sur 2nd District Engineering Office,90000000
675,7,"Construction of Mutli-Purpose Building, Barangay Bitoon, Municipality of Hinatuan, Surigao del Sur (8.38078, 126.31257)",10000000
675,7,"Construction of Mutli-Purpose Building, Barangay Bongan, Municipality of Lingig, Surigao del Sur (8.199445, 126.440151)",10000000
675,7,"Construction of Mutli-Purpose Building, Barangay Bucto, Bislig City, Surigao del Sur (8.25827, 126.33294)",10000000
676,7,"Construction of Mutli-Purpose Building, Barangay Harip, Municipality of Hinatuan, Surigao del Sur (8.51264, 126.38245)",10000000
676,7,"Construction of Mutli-Purpose Building, Barangay Mahayahay, Municipality of Lingig, Surigao del Sur (8.09225, 126.38713)",10000000
676,7,"Construction of Mutli-Purpose Building, Barangay Mandus, Municipality of Lingig, Surigao del Sur (7.97621, 126.40544)",10000000
676,7,"Construction of Mutli-Purpose Building, Barangay Rajah Cabungsuan, Municipality of Lingig, Surigao del Sur (7.97854, 126.25475)",10000000
676,7,"Construction of Mutli-Purpose Building, Barangay Talisay, Municipality of Hinatuan, Surigao del Sur (8.44793, 126.35454)",5000000
676,7,"Construction of Mutli-Purpose Building, Barangay Ugoban, Municipality of Tagbina, Surigao del Sur (8.33801, 126.17167)",10000000
676,7,"Rehabilitation of Multi-Purpose Building, Barangay Barcelona, Municipality of Lingig, Surigao del Sur (8.15924, 126.43478)",5000000
676,3,BIP - Local Ports and Boat Landing,419000000
676,4,National Capital Region,240000000
676,5,Central Office,240000000
676,6,MIMAROPA Region,85000000
676,7,"Construction of Local Port at Sitio Marabahay, Barangay Rio Tuba, Bataraza, Palawan",85000000
676,6,Region X,125000000
676,7,"Construction of Local Port Brgy. Tambara, Municipality of Malabang, Lanao del Sur",75000000
676,7,"Construction of Local Port, Brgy. Ramitan, Municipality of Picong, Lanao del Sur",50000000
676,6,Region XII,30000000
676,7,"Construction of Fish Port, Barangay Tumbao, Mangudadatu, Maguindanao del Sur",30000000
676,4,Region I,10000000
676,5,Pangasinan 1st District Engineering Office,10000000
676,7,"Construction of Wharf, Barangay Batiarao, Anda, Pangasinan",5000000
676,7,"Rehabilitation of Wharf, Barangay Luciente 1st, Bolinao, Pangasinan",5000000
676,4,Region IV-A,27000000
676,5,Batangas 2nd District Engineering Office,27000000
676,7,"Construction of Local Port (Boat Landing ), Barangay San Agustin Kanluran Isla Verde, Batangas City",15000000
676,7,"Rehabilitation of Local Port (Boat Landing ), Barangay Liponpon Isla Verde, Batangas City",12000000
676,4,MIMAROPA Region,32000000
676,5,Palawan 3rd District Engineering Office,27000000
676,7,"Construction of Local Port, Barangay New Panggangan, Puerto Princesa City, Palawan",15000000
676,7,"Construction of Local Port, Barangay Santa Cruz, Puerto Princesa City, Palawan",12000000
676,5,Southern Mindoro District Engineering Office,5000000
676,7,"Construction of Local Port (Boat Landing ), Barangay San Juan, Bulalacao, Oriental Mindoro",5000000
676,4,Region V,30000000
676,5,Masbate 3rd District Engineering Office,30000000
677,7,"Construction of Local Ports and Boat Landing (Modular Plastic Floating Deck ), Barangay Naro, Cawayan, Masbate",30000000
677,4,Region VII,50000000
677,5,Bohol 2nd District Engineering Office,50000000
677,7,"Improvement / Extension of Seaport in Barangay Eastern Cabul-an, Buenavista, Bohol",50000000
677,4,Region XII,15000000
677,5,Sarangani District Engineering Office,15000000
677,7,"Rehabilitation of the Malapatan Boat Landing (Malapatan Wharf ), Malapatan, Sarangani",15000000
677,4,Region XIII,15000000
677,5,Surigao del Norte 1st District Engineering Office,10000000
677,7,"Construction of Boatlanding, BarangayCabawa, Dapa, Siargao Island, Surigao del Norte",5000000
677,7,"Rehabilitation of Boatlanding barangay Consolacion, Dapa, Siargao Island, Surigao del Norte",5000000
677,5,Surigao del Norte 2nd District Engineering Office,5000000
677,7,"Rehabilitation of Boatlanding, barangay Dagohoy, Dapa, Siargao Island, Surigao del Norte",5000000
678,1,LOCALLY-FUNDED PROJECTS,14433675000
678,2,"Public-Private Partnership Strategic Support Fund (including ROW, Subsidy, and Variations)",1000000000
678,3,National Roads and Bridges,1000000000
678,4,National Roads,1000000000
678,5,National Capital Region,1000000000
678,6,Central Office,1000000000
678,7,"Tarlac-Pangasinan-La Union Expressway; NLEX-SLEX Connector Road Project; Cavite- Laguna Expressway Project; Muntinlupa-Cavite Expressway (Daang Hari-SLEX Link Road ); NAIA Expressway; Quirino Highway Project; DPWH Central Office Building; Central Luzon Link Expressway (CLLEX ), Phase II (PPP hybrid modality ) (Region III ); North Luzon Expressway East (NLEE) Phase I and II (Region III ); Metro Cebu Expressway (Region VII ); Iloilo-Capiz-Aklan Expressway (ICAX ) (Region VI ); Naawan- Opol-Cagayan de Oro-Villanueva Expressway Project (Region X ); Dingalan-Capas- Botolan Expressway Project (Region III ); Pangasinan-Nueva Ecija Expressway (PaNEX) (Region I & III ); Cavite-Tagaytay-Batangas Expressway (CTBEX ) (Region IV-A ); Tarlac- Pangasinan-La Union Expressway (TPLEX) Extension Project (Region I ); Boracay Bridge Projects (Region VI ); Pacific Eastern Seaboard Expressway (Region III & IV-A ); Mindoro-Batangas Super Bridge (Region IV-A & IV-B ); Rehabilitation / Reconstruction / Improvement, Operation & Maintenance of Kennon Road Project (CAR ); and such other priority Public-Private Partnership Infrastructure Projects",1000000000
678,2,National Building Program,13433675000
678,3,Buildings And Other Structures,13433675000
678,4,Multipurpose / Facilities,13433675000
678,5,National Capital Region,11302700000
678,6,Central Office,11282700000
678,7,"Construction (Completion) of Adela Serra Ty Memorial Hospital, City of Tandag, Surigao del Sur",100000000
678,7,"Construction (Completion) of DENR Building at Catanauan, Quezon",60000000
678,7,"Construction (Completion) of DPWH Cagayan de Oro City 2nd District Engineering Office (DEO) New Building with Parking, Barangay Macabalan, Cagayan de Oro City, Misamis Oriental, 8.499076 °, 124.660310 °",100000000
678,7,"Construction (Completion) of DPWH Regional Office CAR Office Building, Engineer ' s Hill, Baguio City, 16.40681, 120.60111",70000000
678,7,"Construction (Completion) of Multi-Purpose Building including Support Facilities, DPWH Davao del Norte 2nd DEO, Carmen, Davao del Norte",150000000
678,7,"Construction Four Story of Department of Human Settlement and Urban Development Regional Office II Building, Carig Sur, Tuguegarao City, Cagayan, 17.65365, 121.74721",120000000
678,7,"Construction of 10-Storey Department of Migrant Workers (DMW) Building, Agham Building Project, Quezon City",500000000
678,7,"Construction of Academic Building for College of Education at Maydolong Campus, Maydolong, Eastern Samar",100000000
678,7,"Construction of Center for Safety and Resilience (CESAR ), Naga City, Camarines Sur",100000000
678,7,"Construction of DENR NCR Annex Building National Ecology Center Compound, East Avenue, Diliman, Quezon",125000000
678,7,"Construction of DPWH - Las Pi ñ as Muntinlupa District Engineering Office, Barangay Talon 2, Las Pi ñ as City (14.446334, 120.985352)",90000000
679,7,"Construction of DPWH Annex Building with Improvement, Bulacan 2nd District Engineering Office, Barangay Pulong Buhangin, Santa Maria, Bulacan (120.999127, 14.886298)",80000000
679,7,"Construction of DPWH Biliran DEO Multi-Purpose Building, Barangay Larrazabal, Naval, Biliran (124.409446, 11.583012)",75000000
679,7,"Construction of DPWH Bulacan 2nd DEO Office Building, Pulong Buhangin, Sta. Maria, Bulacan (120.99926, 14.885576)",100000000
679,7,"Construction of DPWH Cagayan 1st District Engineering Office (DEO) Building with Roof Deck at Barangay Minanga, Aparri, Cagayan (18.353056, 121.635833)",75000000
679,7,"Construction of DPWH Iloilo 6th DEO Compound, Barangay Batuan, Pototan, Iloilo (10.952313, 122.641906)",100000000
679,7,"Construction of DPWH Motorpool Building, DPWH Cavite 3rd District Engineering Office, Carmona City, Cavite",70000000
679,7,"Construction of DPWH MP1st DEO Quality Assurance Office and Laboratory, and DE ' s Quarters, Bontoc, Mountain Province, 17.09194, 120.97861",150000000
679,7,"Construction of DPWH Negros Island Region (NIR) Regional Office Building, Amlan, Negros Oriental (9.47117, 123.193393)",400000000
679,7,"Construction of DPWH Nueva Ecija 2nd District Engineering Office Building, Barangay San Isidro, Cabanatuan City, Nueva Ecija",100000000
679,7,"Construction of DPWH Office Building of Rizal 2nd DEO, Baras, Rizal",150000000
679,7,"Construction of DPWH Regional Office XI Building, Magsaysay Avenue cor. Chavez, St ., Davao City",200000000
679,7,"Construction of DPWH-CAR Multipurpose Building, Engineer ' s Hill, Baguio City, 16.40688, 120.60136",150000000
679,7,Construction of Evacuation Centers - Cordillera Administrative Region,180000000
679,7,Construction of Evacuation Centers - MIMAROPA Region,180000000
679,7,Construction of Evacuation Centers - National Capital Region,180000000
